"ID","File_name","Report_ID","Site","Prefecture","remains","type","rim_diameter","hight","Reference","Target","Traces_of_processing","Phase"
627,"TYa4499",4499,"石名田木舟遺跡","Toyama","SD7003","TI",8,1.7,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山2段階"
629,"TYa4501",4501,"石名田木舟遺跡","Toyama","SD7003","TI",8.6,2,"（財）富山県文化振興財団2002",TRUE,"2_指ナデ+の字ナデ","富山2段階"
630,"TYa4502",4502,"石名田木舟遺跡","Toyama","SD7003","TI",8.9,1.7,"（財）富山県文化振興財団2002",TRUE,"2_指ナデ+の字ナデ","富山2段階"
631,"TYa4503",4503,"石名田木舟遺跡","Toyama","SD7003","TI",8.6,1.8,"（財）富山県文化振興財団2002",TRUE,"2_指ナデ+の字ナデ","富山2段階"
702,"TYa4780",4780,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
703,"TYa4781",4781,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,2.2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
704,"TYa4782",4782,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.9,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
705,"TYa4783",4783,"石名田木舟遺跡","Toyama","SD7030","TI",8.2,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
706,"TYa4784",4784,"石名田木舟遺跡","Toyama","SD7030","TI",8.4,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
707,"TYa4785",4785,"石名田木舟遺跡","Toyama","SD7030","TI",8.4,1.9,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
708,"TYa4786",4786,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
709,"TYa4787",4787,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2,"（財）富山県文化振興財団2002",TRUE,"2_指ナデ+の字ナデ","富山1段階"
710,"TYa4788",4788,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
711,"TYa4789",4789,"石名田木舟遺跡","Toyama","SD7030","TI",9.1,2.2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
712,"TYa4790",4790,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
713,"TYa4791",4791,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
714,"TYa4792",4792,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
715,"TYa4793",4793,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
716,"TYa4794",4794,"石名田木舟遺跡","Toyama","SD7030","TI",9.2,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
717,"TYa4795",4795,"石名田木舟遺跡","Toyama","SD7030","TI",8.5,2.1,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
718,"TYa4796",4796,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
719,"TYa4797",4797,"石名田木舟遺跡","Toyama","SD7030","TI",8.5,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
720,"TYa4798",4798,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,2.2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
721,"TYa4799",4799,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
722,"TYa4800",4800,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
723,"TYa4801",4801,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
724,"TYa4802",4802,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
725,"TYa4803",4803,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
726,"TYa4804",4804,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
727,"TYa4805",4805,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
728,"TYa4806",4806,"石名田木舟遺跡","Toyama","SD7030","TI",9,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
729,"TYa4807",4807,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
730,"TYa4808",4808,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
731,"TYa4809",4809,"石名田木舟遺跡","Toyama","SD7030","TI",9,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
732,"TYa4810",4810,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
733,"TYa4811",4811,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
734,"TYa4812",4812,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.7,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
735,"TYa4813",4813,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.9,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
736,"TYa4814",4814,"石名田木舟遺跡","Toyama","SD7030","TI",9.2,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
737,"TYa4815",4815,"石名田木舟遺跡","Toyama","SD7030","TI",9.2,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
738,"TYa4816",4816,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2.2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
739,"TYa4817",4817,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.9,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
740,"TYa4818",4818,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.7,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
741,"TYa4819",4819,"石名田木舟遺跡","Toyama","SD7030","TI",8.4,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
742,"TYa4820",4820,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
743,"TYa4821",4821,"石名田木舟遺跡","Toyama","SD7030","TI",9,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
744,"TYa4822",4822,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
745,"TYa4823",4823,"石名田木舟遺跡","Toyama","SD7030","TI",9.3,1.9,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
746,"TYa4824",4824,"石名田木舟遺跡","Toyama","SD7030","TI",9.3,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
747,"TYa4825",4825,"石名田木舟遺跡","Toyama","SD7030","TI",9,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
748,"TYa4826",4826,"石名田木舟遺跡","Toyama","SD7030","TI",9,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
749,"TYa4827",4827,"石名田木舟遺跡","Toyama","SD7030","TI",9.3,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
750,"TYa4828",4828,"石名田木舟遺跡","Toyama","SD7030","TI",8.4,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
751,"TYa4829",4829,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.9,"（財）富山県文化振興財団2002",TRUE,"2_指ナデ+の字ナデ","富山1段階"
752,"TYa4830",4830,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.7,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
753,"TYa4831",4831,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
754,"TYa4832",4832,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
755,"TYa4833",4833,"石名田木舟遺跡","Toyama","SD7030","TI",9,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
756,"TYa4834",4834,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
757,"TYa4835",4835,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
758,"TYa4836",4836,"石名田木舟遺跡","Toyama","SD7030","TI",9.3,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
759,"TYa4837",4837,"石名田木舟遺跡","Toyama","SD7030","TI",9,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
760,"TYa4838",4838,"石名田木舟遺跡","Toyama","SD7030","TI",8.5,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
761,"TYa4839",4839,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
762,"TYa4840",4840,"石名田木舟遺跡","Toyama","SD7030","TI",8.4,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
763,"TYa4841",4841,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
764,"TYa4842",4842,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
765,"TYa4843",4843,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
766,"TYa4844",4844,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,2.2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
767,"TYa4845",4845,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,2.2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
769,"TYa4847",4847,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2.1,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
770,"TYa4848",4848,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
771,"TYa4849",4849,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
772,"TYa4850",4850,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
773,"TYa4851",4851,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
774,"TYa4852",4852,"石名田木舟遺跡","Toyama","SD7030","TI",9.1,1.7,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
775,"TYa4853",4853,"石名田木舟遺跡","Toyama","SD7030","TI",9.2,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
776,"TYa4854",4854,"石名田木舟遺跡","Toyama","SD7030","TI",9.2,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
779,"TYa4857",4857,"石名田木舟遺跡","Toyama","SD7030","TI",8.2,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
780,"TYa4858",4858,"石名田木舟遺跡","Toyama","SD7030","TI",8.3,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
781,"TYa4859",4859,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.6,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
782,"TYa4860",4860,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.7,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
783,"TYa4861",4861,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.7,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
784,"TYa4862",4862,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.7,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
785,"TYa4863",4863,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
786,"TYa4864",4864,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
787,"TYa4865",4865,"石名田木舟遺跡","Toyama","SD7030","TI",9,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
788,"TYa4866",4866,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
789,"TYa4867",4867,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
790,"TYa4868",4868,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.9,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
793,"TYa4871",4871,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
794,"TYa4872",4872,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
795,"TYa4873",4873,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
797,"TYa4875",4875,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
798,"TYa4876",4876,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
799,"TYa4877",4877,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
800,"TYa4878",4878,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
801,"TYa4879",4879,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
802,"TYa4880",4880,"石名田木舟遺跡","Toyama","SD7030","TI",9,2.1,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
803,"TYa4881",4881,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
804,"TYa4882",4882,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
805,"TYa4883",4883,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
806,"TYa4884",4884,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.9,"（財）富山県文化振興財団2002",TRUE,"2_指ナデ+の字ナデ","富山1段階"
807,"TYa4885",4885,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
808,"TYa4886",4886,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,1.7,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
809,"TYa4887",4887,"石名田木舟遺跡","Toyama","SD7030","TI",8.9,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
810,"TYa4888",4888,"石名田木舟遺跡","Toyama","SD7030","TI",8.7,1.7,"（財）富山県文化振興財団2002",TRUE,"2_指ナデ+の字ナデ","富山1段階"
811,"TYa4889",4889,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
812,"TYa4890",4890,"石名田木舟遺跡","Toyama","SD7030","TI",8.6,1.7,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
813,"TYa4891",4891,"石名田木舟遺跡","Toyama","SD7030","TI",9,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
814,"TYa4892",4892,"石名田木舟遺跡","Toyama","SD7030","TI",9.2,1.7,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
822,"TYa4900",4900,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.6,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
823,"TYa4901",4901,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,1.8,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
825,"TYa4903",4903,"石名田木舟遺跡","Toyama","SD7030","TI",8.8,2,"（財）富山県文化振興財団2002",TRUE,"8_不明・不明瞭","富山1段階"
826,"TYa4904",4904,"石名田木舟遺跡","Toyama","SD7030","TI",9,1.8,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
827,"TYa4905",4905,"石名田木舟遺跡","Toyama","SD7030","TI",9.2,1.9,"（財）富山県文化振興財団2002",TRUE,"1_指ナデ+2字ナデ","富山1段階"
870,"TYb389",389,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
871,"TYb390",390,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",7.8,1.8,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
873,"TYb392",392,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
874,"TYb393",393,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.6,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
875,"TYb394",394,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",8.7,2.1,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山4段階"
876,"TYb395",395,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
878,"TYb397",397,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
879,"TYb398",398,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.6,1.8,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
880,"TYb399",399,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",10.2,2,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
881,"TYb400",400,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.6,1.8,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
886,"TYb405",405,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.6,2.4,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
887,"TYb406",406,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
891,"TYb410",410,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
893,"TYb412",412,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
894,"TYb413",413,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.9,2.5,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
895,"TYb414",414,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.4,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
896,"TYb415",415,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.3,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
897,"TYb416",416,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.2,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
898,"TYb417",417,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.3,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
899,"TYb418",418,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山4段階"
900,"TYb419",419,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.2,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
901,"TYb420",420,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.6,2.2,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
902,"TYb421",421,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.4,2.4,"富山市教育委員会2018",TRUE,"2_指ナデ+の字ナデ","富山4段階"
903,"TYb422",422,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.5,2.5,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
904,"TYb423",423,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.5,2.3,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
905,"TYb424",424,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.2,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
906,"TYb425",425,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.8,2.5,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
907,"TYb426",426,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.3,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
908,"TYb427",427,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.6,2.4,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
909,"TYb428",428,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.1,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
910,"TYb429",429,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",8.9,2.2,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
912,"TYb431",431,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.4,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
913,"TYb432",432,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.2,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
914,"TYb433",433,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.1,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
915,"TYb434",434,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.5,2.3,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
916,"TYb435",435,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.6,2.4,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
917,"TYb436",436,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9,2.1,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
918,"TYb437",437,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.9,2.6,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
919,"TYb438",438,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.5,2.2,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
921,"TYb440",440,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.4,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
922,"TYb441",441,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.6,2.3,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
923,"TYb442",442,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.4,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
924,"TYb443",443,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.3,2.4,"富山市教育委員会2018",TRUE,"8_不明・不明瞭","富山4段階"
925,"TYb444",444,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.2,2.3,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
926,"TYb445",445,"富山城跡（レガートスクエア）","Toyama","2SK705","TI",9.5,2.3,"富山市教育委員会2018",TRUE,"6_無調整+の字ナデ","富山4段階"
